requests_per_minute,unique_records_accessed_5min,off_hours,failed_auth_attempts_10min,bytes_transferred_5min,is_confidential_endpoint,label
0.6215949380996166,3,0,0,5337.1205040441555,0,0
4.259883907699197,3,0,0,9437.374349293335,0,0
2.259797686269186,0,0,0,5660.592365665844,0,0
1.0696388391954383,1,0,0,3495.7185985836204,0,0
5.0,43,0,1,78505.9242652695,1,1
3.818690639774929,5,0,0,6450.043289482082,1,0
2.6320832310868356,4,0,0,5815.182142913759,0,0
4.56829841218452,2,0,1,4822.665166671537,0,0
20.116591615927756,21,1,1,35315.63306439935,1,1
2.521341389170538,1,0,0,4639.136275862307,0,0
15.435700798557974,51,0,2,68659.9721045468,1,1
2.5393093903713218,1,1,0,6626.2273109688995,1,0
4.804051209804219,2,0,0,5381.046328477727,0,0
0.6556734819902257,1,1,0,4880.187675799853,1,0
0.6494126246468426,1,0,0,5400.831188196461,0,0
13.20831652136458,26,1,0,52537.23316913802,0,1
2.5551435696979374,0,0,0,7696.470213656277,0,0
5.525379314307034,3,0,0,4546.514496435015,0,0
2.1973692699349323,1,0,0,7631.841090385476,0,0
0.1,0,0,0,5819.741139449324,0,0
5.142513870014811,24,1,0,60797.85296921131,1,1
1.9998737246897165,3,0,0,8830.07737106557,0,0
2.7130435126775776,0,0,0,6355.377494685104,0,0
3.9998590029143006,4,0,1,5157.777117345794,0,0
3.1708127912130184,1,0,0,6467.626822143889,1,0
3.218907441217161,0,1,0,8352.549005782143,0,0
2.2400959560431954,0,1,1,1116.583089879036,0,0
1.1779975090371577,2,1,0,8185.3484825989835,0,0
4.137529548966098,1,0,0,10201.486377255711,0,0
1.6306830199217592,3,0,0,6560.403638330563,0,0
63.306375656674206,75,1,1,71656.40064506007,1,1
2.6956290228066786,5,1,0,5460.950324559086,1,0
1.6537605437180065,1,0,0,5931.221175318238,0,0
4.090309295544635,1,0,0,2898.2797953291956,1,0
3.066325504350275,2,0,0,6039.278363893467,0,0
1.4032908808107416,5,0,0,5047.68999455505,0,0
2.1331588378835162,2,0,0,8280.365859132113,1,0
3.786281764219156,0,0,1,6479.252733192207,0,0
4.128575599069017,2,0,0,5580.147406800605,0,0
0.5996912264347838,3,0,0,4579.263499552757,0,0
2.6903313623841907,3,0,0,6043.244683711933,1,0
3.3171902285458756,4,0,0,3331.5205121921,0,0
3.84340930787174,4,0,0,4904.024893888016,0,0
0.7767219038357691,1,0,0,10971.186075568501,0,0
21.98985243727737,65,0,3,144166.0665411798,1,1
0.40901936521147686,3,0,1,5194.228292443087,0,0
13.618799800365597,3,1,7,2287.166280366944,1,1
4.18876111750891,3,0,0,4755.4413121458065,0,0
0.935935002640278,3,1,0,5267.318253601905,0,0
0.5877212831826877,2,1,0,7265.965705865027,0,0
3.831495006948586,2,0,0,5102.381185565436,1,0
2.8278330764971162,3,0,0,7585.339191574531,1,0
1.8112112543131282,1,0,0,2710.38963047333,0,0
1.5859801282029893,2,0,0,6809.192539778261,0,0
15.689172332279718,2,0,7,4029.6401018983443,1,1
0.3375569105368075,4,0,0,4828.141451124595,0,0
3.3554229173189247,3,0,0,3740.7442974463534,0,0
12.490529014161087,6,0,10,2910.4881546659744,0,1
0.1,1,0,0,4646.716422915433,0,0
4.6920282860239535,1,0,0,5562.479407613035,0,0
14.38918666528591,26,0,1,31411.23079664776,0,1
2.075710890013958,0,0,0,4576.679694999279,0,0
1.432105827902289,1,0,0,6987.847149163928,0,0
7.286157634709798,2,0,0,4324.901509247881,0,0
3.0300559362994677,2,0,0,2996.4334616019596,0,0
4.55067925190835,1,0,0,2683.2933757906167,1,0
2.286376321031074,4,0,0,4499.530738682722,0,0
3.2399874203601575,2,0,0,3022.784404374039,0,0
1.7736624025050518,0,0,0,8102.6806974284,1,0
0.10111646858908419,1,0,0,5604.350260446028,1,0
3.685162856336117,0,0,0,1876.137864644516,0,0
3.0690872078656732,3,0,0,7308.093418342375,0,0
5.884419291099865,1,0,0,5925.2503226605895,0,0
0.3345200410108875,1,0,0,3778.5887740307116,0,0
2.64533037005323,2,1,0,4403.997295105567,0,0
3.254210806789891,1,0,0,5881.095372688628,0,0
20.264590498262805,30,1,0,26118.212981337005,0,1
3.3637451869068324,1,0,0,5126.827364660151,0,0
2.8804226836404014,2,0,0,7564.149018622213,0,0
1.003684121079764,3,0,0,5685.411492224364,0,0
5.817568697989694,0,0,0,3999.761113599051,0,0
2.3653460504821435,21,1,0,3752.326918799452,1,1
2.7262502360246073,0,0,0,7407.889839459658,0,0
23.432466636736752,2,1,9,3809.4158649815404,1,1
2.4081407221959092,2,1,0,6811.734118967161,0,0
3.90749006351831,0,0,0,5775.014315316986,0,0
1.8739130726023312,2,0,0,100.0,1,0
0.39842135632664855,6,0,0,6313.02103393807,0,0
3.3793272224548483,0,0,0,5439.973373408932,0,0
5.609472062896518,4,0,0,3830.1754448641614,1,0
0.4440107060844367,0,1,0,7142.017082497297,0,0
3.7648473727148035,2,0,0,4731.537868973242,1,0
2.7574184954381296,3,0,0,6585.218790626545,0,0
5.235186513444858,4,0,0,136.51905824627647,0,0
2.0874487561439725,1,0,0,8063.340932776728,0,0
4.8492956149635145,1,0,0,3789.175948611797,0,0
24.976234318276326,21,1,0,42023.09393740935,1,1
19.027215640481295,2,0,7,2546.2749480663624,1,1
10.64376391775265,2,1,2,3817.3261429694635,1,1
3.0424901176244115,4,0,0,3530.2879117126467,0,0
2.3034294117068272,3,0,0,3544.7065214573745,1,0
3.5014426927465716,1,0,0,2106.756274871651,0,0
3.6982451612494196,1,0,0,4331.74861773263,0,0
4.089043549558712,1,0,0,4188.418678053565,0,0
4.169804418784165,2,0,0,6697.463507905837,0,0
4.1252223948485005,4,0,0,5487.574387465454,1,0
5.564915931018106,4,0,0,5157.933676956466,0,0
1.6156703371570986,4,0,2,2380.0836100903703,0,0
1.9560860824939454,3,0,0,4679.590520249961,1,0
46.45613469653296,70,1,4,34934.66008601743,1,1
4.474859954168107,2,0,0,3545.577670478264,0,0
1.522507608413337,3,0,1,5546.1324050938465,1,0
3.2663866753853883,1,0,0,8446.41769726596,0,0
0.6544423221852766,1,0,0,1876.9342029930017,1,0
14.709255580585179,2,1,9,2003.0704932224112,0,1
3.3482419846000795,0,1,0,2969.0164389635484,0,0
4.031538277676673,3,0,0,5473.429559675898,0,0
4.373853813534019,4,0,1,5575.2213663628,0,0
3.630282898087406,0,1,0,6202.310489990126,1,0
4.602707333983558,3,0,0,6058.4826418945995,0,0
0.5468051273132133,2,0,0,4142.078624657589,0,0
0.1,2,0,0,5905.47937668887,1,0
4.097720091481332,1,0,0,5628.399785080484,1,0
4.871924977589147,5,0,0,6826.830831958112,0,0
0.8486666888135952,0,0,0,3701.5332840364326,0,0
2.6199336465779774,4,0,0,4114.8059196580725,0,0
1.7666249740645195,2,0,0,6576.7044740674855,0,0
2.936132068433334,1,0,0,7732.094004764234,1,0
1.8859817179482705,1,1,0,3853.4686111864467,0,0
4.153721252950211,2,0,0,7285.493816521366,1,0
0.17135758414330793,3,0,1,5037.020571786529,1,0
1.4766313781886877,3,0,0,8286.19717131964,0,0
29.559967510810083,28,1,1,52185.60015401865,1,1
0.1,2,0,0,3383.199095020046,0,0
3.335393323162023,2,0,0,5645.243770310903,1,0
2.433290200862592,3,0,0,6210.3834498817805,0,0
3.4172155896819403,2,0,1,6263.198404582601,0,0
6.013133079277708,4,0,0,5412.952063835541,0,0
0.8928126785845087,1,0,0,6799.816698288075,0,0
2.7431508838615106,2,0,0,1494.9726172547444,1,0
0.43279026040431123,1,0,0,6924.090771590231,0,0
3.157035044832189,6,0,0,8180.780793324251,1,0
4.1502343076763655,2,0,0,9428.935203289046,1,0
2.4976724550213376,0,0,0,8739.77694569272,1,0
4.955347601712131,1,0,0,6664.456640100819,1,0
0.528755551428842,1,0,0,5878.594895244704,0,0
0.829331291365369,2,0,1,6373.658112498057,1,0
3.0095085935434027,1,0,2,4032.312682878481,0,0
4.982440910180241,34,1,0,47585.315346399446,1,1
43.167377255730315,68,1,0,102625.14501913999,1,1
3.895418845963325,2,1,0,10218.371974398979,1,0
3.9211487656689354,3,0,0,4994.503818635915,1,0
